PosScore,NegScore,SynsetTerms
0.00,0.00,clumber_spaniel clumber
0.00,0.00,clump clomp
0.25,0.00,clumsily
0.00,0.13,clumsiness awkwardness
0.00,0.13,clumsy_person
0.00,0.00,clunch
0.00,0.00,clunking clumping clopping clop clippety-clop clip-clop
0.00,0.00,clunky
0.00,0.00,clupea_harengus_harengus atlantic_herring
0.00,0.00,clupeid_fish clupeid
0.00,0.00,clusia
0.00,0.00,cluster clump bundle bunch_up bunch
0.00,0.00,cluster_bomb
0.00,0.00,cluster_bomblet bomblet
0.00,0.00,cluster_of_differentiation_4 cd4
0.00,0.00,cluster_of_differentiation_8 cd8
0.00,0.38,clustered
0.25,0.00,clustered agglomerative agglomerated agglomerate
0.00,0.00,clustered_bellflower campanula_glomerata
0.00,0.00,clustered_poppy_mallow callirhoe_triangulata
0.00,0.13,clustering cluster clump bunch
0.00,0.00,clutch
0.00,0.00,clutch batch
0.00,0.00,clutch_bag clutch
0.00,0.00,clutch_pedal clutch
0.00,0.00,clutter
0.00,0.00,clutter_up clutter
0.00,0.00,clyde
0.00,0.00,clydesdale
0.00,0.00,clydesdale_terrier
0.00,0.00,clypeus
0.00,0.00,clytemnestra
0.00,0.00,clytocybe_alba clitocybe_robusta
0.00,0.00,cm centimetre centimeter
0.13,0.13,cn_gas chloroacetophenone
0.00,0.00,cn_tower
0.00,0.00,cnemidophorus_exsanguis chihuahuan_spotted_whiptail
0.13,0.00,cnemidophorus_tesselatus checkered_whiptail
0.00,0.00,co carbon_monoxide_gas carbon_monoxide
0.00,0.00,co2 carbonic_acid_gas carbon_dioxide
0.00,0.00,coach
0.00,0.00,coach_horse
0.00,0.00,coach_station bus_terminal bus_station bus_depot
0.00,0.00,coachbuilder
0.00,0.00,coaching_job coaching
0.00,0.00,coachman
0.00,0.00,coact
0.00,0.00,coadjutor
0.50,0.00,coagulable
0.00,0.38,coagulase
0.00,0.00,coagulate clot
0.00,0.00,coagulation_factor clotting_factor
0.00,0.00,coagulator coagulant
0.00,0.00,coagulum clot
0.00,0.00,coahuila
0.00,0.00,coal
0.00,0.00,coal char
0.00,0.00,coal_car
0.00,0.00,coal_chute
0.00,0.00,coal_gas
0.00,0.00,coal_house
0.00,0.00,coal_industry
0.00,0.25,coal_miner's_lung black_lung_disease black_lung anthracosis
0.00,0.00,coal_seam
0.00,0.00,coal_shovel
0.00,0.00,coal_tar
0.00,0.00,coalesce
0.00,0.13,coalescing coalescent
0.00,0.00,coalface
0.00,0.00,coalfield
0.00,0.00,coal-fired coal-burning
0.00,0.00,coalhole coalbin
0.00,0.00,coaling_station
0.00,0.00,coalition alliance alinement alignment
0.00,0.00,coalman
0.00,0.00,coalpit coal_mine
0.00,0.00,coaming
0.13,0.00,coapt
0.00,0.00,coarctate
0.00,0.00,coarctation
0.25,0.50,coarse-haired coarse-furred
0.00,0.00,coarsely
0.00,0.00,coarsen
0.25,0.50,coarsened
0.00,0.00,coast
0.00,0.00,coast_boykinia boykinia_occidentalis boykinia_elata
0.00,0.00,coast_range coast_mountains
0.00,0.00,coastal
0.00,0.00,coastal_diving_bird
0.00,0.00,coastal_plain
0.00,0.00,coaster
0.00,0.00,coaster_brake
0.00,0.00,coastguard
0.00,0.00,coastguardsman
0.00,0.00,coastland
0.00,0.00,coastline
0.00,0.00,coastward
0.00,0.00,coastwise
0.00,0.00,coat
0.00,0.00,coat cake
0.00,0.00,coat_button
0.00,0.00,coat_closet
0.00,0.00,coat_of_arms blazonry blazon arms
0.00,0.00,coat_of_paint
0.00,0.00,coat_tree coat_stand clothes_tree
0.00,0.00,coatdress
0.00,0.07,coated
0.00,0.00,coatee
0.00,0.00,coating coat
0.38,0.00,coating
0.00,0.00,coatroom cloakroom
0.00,0.00,coats_land
0.00,0.00,coattail
0.00,0.00,coattails_effect
0.00,0.00,co-author
0.00,0.00,coaxial coaxal
0.00,0.00,coaxial_cable coax_cable coax
0.25,0.00,coaxingly cajolingly
0.00,0.00,cob
0.00,0.00,cobalt co atomic_number_27
0.00,0.00,cobalt_60
0.00,0.00,cobalt_ultramarine cobalt_blue
0.13,0.00,cobaltite
0.00,0.00,cobber
0.00,0.00,cobble
0.00,0.00,cobble_up cobble_together
0.00,0.00,cobbler
0.00,0.00,cobblers
0.00,0.00,cobblestone cobble
0.00,0.13,co-beneficiary
0.00,0.00,cobol
0.00,0.00,cobra
0.00,0.00,cobweb
0.00,0.38,cobwebby
0.00,0.00,coca
0.00,0.00,cocaine cocain
0.00,0.00,cocaine_addict
0.00,0.00,cocaine_addiction
0.00,0.00,cocainize cocainise
0.13,0.13,coccal
0.00,0.00,coccid_insect
0.00,0.00,coccidiosis
0.00,0.13,coccobacillus
0.13,0.00,coccoid
0.00,0.00,cocculus_carolinus carolina_moonseed
0.00,0.00,coccus cocci
0.00,0.00,coccus_hesperidum brown_soft_scale
0.00,0.00,coccygeal
0.00,0.00,coccygeal_vertebra caudal_vertebra
0.00,0.00,coccyzus_erythropthalmus black-billed_cuckoo
0.00,0.00,cochimi
0.00,0.00,cochin_china cochin
0.00,0.00,cochineal
0.00,0.00,cochise
0.00,0.00,cochlea
0.00,0.00,cochlear
0.00,0.00,cochlearius_cochlearius broadbill boatbill boat-billed_heron
0.00,0.00,cock
0.00,0.00,cock_sucking blowjob
0.00,0.00,cockade
0.13,0.63,cock-a-doodle-doo
0.00,0.13,cockaigne
0.00,0.00,cockatoo
0.00,0.00,cockatrice
0.00,0.00,cockcroft_and_walton_voltage_multiplier cockcroft_and_walton_accelerator cockcroft-walton_voltage_multiplier cockcroft-walton_accelerator
0.00,0.00,cocked_hat
0.00,0.00,cockerel
0.00,0.00,cockfight
0.00,0.00,cockfighting
0.00,0.00,cockhorse
0.00,0.00,cockle
0.00,0.00,cockleburr cocklebur cockle-burr cockle-bur
0.00,0.00,cockleshell
0.00,0.00,cockloft
0.00,0.00,cockney
0.00,0.00,cockpit
0.00,0.00,cocksucker
0.00,0.00,cocktail
0.00,0.00,cocktail_lounge
0.00,0.00,cocktail_party
0.00,0.00,cocktail_shaker
0.50,0.25,cocky
0.00,0.00,cocky-leeky cock-a-leekie
0.00,0.00,cocoa
0.00,0.00,cocoa_bean cacao_bean
0.00,0.00,cocoa_butter
0.00,0.13,cocoa_powder
0.00,0.00,coconspire
0.00,0.00,coconut cocoanut
0.00,0.00,coconut_cake
0.00,0.00,coconut_macaroon
0.00,0.00,coconut_meat coconut
0.00,0.00,coconut_milk coconut_cream
0.13,0.00,coconut_water coconut_milk
0.00,0.00,cocoon
0.00,0.00,cocooning
0.00,0.00,cocopah cocopa
0.00,0.00,cocos_nucifera coconut_tree coconut_palm coconut cocoa_palm coco_palm coco
0.00,0.00,cocotte
0.00,0.13,cocozelle
0.00,0.00,cocus
0.00,0.00,cod cash_on_delivery c.o.d.
0.00,0.00,cod_liver_oil cod-liver_oil
0.00,0.63,cod_oil
0.00,0.00,coddle
0.00,0.00,coddled_egg boiled_egg
0.00,0.00,code
0.00,0.00,code_of_conduct code_of_behavior
0.00,0.00,codefendant co-defendant
0.00,0.25,codeine
0.00,0.00,codex
0.00,0.13,codfish cod
0.00,0.00,codfish_cake codfish_ball
0.00,0.00,codicil
0.00,0.00,codification
0.00,0.00,codification code
0.00,0.00,codify
0.00,0.00,coding_system
0.00,0.00,co-discoverer
0.00,0.00,codling
0.00,0.00,codling_moth codlin_moth carpocapsa_pomonella
0.00,0.00,codon
0.00,0.00,codpiece
0.25,0.00,coeducate co-educate
0.00,0.00,coeducation
0.00,0.00,coeducational co-ed
0.00,0.00,coefficient
0.00,0.00,coefficient_of_absorption absorption_coefficient absorptance
0.13,0.00,coefficient_of_concordance
0.00,0.00,coefficient_of_friction
0.00,0.00,coelenterate cnidarian
0.00,0.00,coelenterate_family
0.00,0.00,coelenterate_genus
0.00,0.00,coelenteron
0.00,0.00,coeliac celiac
0.13,0.00,coelogyne
0.00,0.00,coelom celoma celom
0.00,0.00,coelophysis
0.00,0.00,coelostat
0.00,0.00,coenobite cenobite
0.00,0.00,coenobitical coenobitic cenobitical cenobitic
0.00,0.13,coenzyme
0.00,0.00,coenzyme_a
0.00,0.00,coequal
0.00,0.00,coercion
0.25,0.00,coercive
0.00,0.00,coeur_d'alene
0.00,0.00,coeur_d'alene_lake
0.00,0.00,coexist
0.00,0.25,coexistence
0.00,0.00,coexisting coexistent
0.50,0.25,coextension
0.00,0.00,cofactor
0.00,0.00,coffea_arabica arabian_coffee
0.00,0.00,coffee_berry coffee_bean coffee
0.00,0.00,coffee_blight
0.00,0.00,coffee_can
0.00,0.00,coffee_cappuccino cappuccino_coffee cappuccino
0.00,0.00,coffee_cup
0.00,0.00,coffee_filter
0.00,0.00,coffee_grounds
0.00,0.00,coffee_liqueur
0.00,0.00,coffee_maker
0.00,0.00,coffee_mill coffee_grinder
0.00,0.00,coffee_mug
0.00,0.00,coffee_ring
0.00,0.00,coffee_royal cafe_royale
0.00,0.00,coffee_stall
0.13,0.00,coffee_substitute
0.00,0.25,coffee_table cocktail_table
0.00,0.00,coffee_tree coffee
0.00,0.00,coffee_urn
0.00,0.00,coffeecake coffee_cake
0.00,0.00,coffeehouse coffee_shop coffee_bar cafe
0.00,0.00,coffeepot
0.50,0.00,coffee-table_book
0.00,0.00,coffer
0.00,0.00,coffey_still
0.00,0.00,coffin
0.00,0.00,coffin casket
0.00,0.00,cofounder
0.00,0.00,cog
0.13,0.00,cogency
0.00,0.00,cogged
0.00,0.00,cogitate
0.00,0.00,cogitation
0.07,0.00,cogitative
0.50,0.00,cognac
0.00,0.00,cognate
0.00,0.00,cognate_word cognate
0.00,0.00,cognitive
0.00,0.25,cognitive_factor
0.00,0.00,cognitive_neuroscience
0.00,0.00,cognitive_neuroscientist
0.00,0.00,cognitive_psychology
0.00,0.00,cognitive_science
0.00,0.00,cognitive_scientist
0.13,0.00,cognitively
0.00,0.00,cognizance
0.50,0.00,cognizant cognisant aware
0.00,0.00,cohabitation
0.00,0.00,cohere
0.75,0.00,coherency coherence
0.50,0.00,coherent
0.13,0.00,coherently
0.00,0.00,cohesion
0.13,0.38,cohesive
0.00,0.00,cohesiveness cohesion coherency coherence
0.00,0.00,cohort
0.00,0.00,cohort age_group age_bracket
0.00,0.00,cohune_nut
0.00,0.00,cohune_oil cohune_fat cohune-nut_oil
0.00,0.00,coif
0.00,0.00,coiffeur
0.00,0.00,coiffeuse
0.00,0.00,coil
0.13,0.00,coiled
0.00,0.00,coin
0.00,0.00,coin_box
0.00,0.00,coin_collection
0.00,0.00,coin_silver
0.00,0.00,coin_slot
0.00,0.00,coincide
0.00,0.00,coincidence
0.00,0.00,coincident
0.00,0.00,coincidently coincidentally
0.00,0.00,coiner
0.00,0.63,coin-operated
0.00,0.00,coinsurance
0.00,0.00,coinsure
0.00,0.00,coir
0.00,0.00,coke
0.00,0.00,coke coca_cola
0.00,0.00,cola_extract
0.00,0.00,colbert_butter colbert
0.00,0.00,colchicine
0.00,0.00,colchis
0.19,0.42,cold
0.00,0.38,cold0
0.00,0.25,cold1
0.00,0.00,cold2
0.00,0.38,cold3
0.00,0.00,cold_cathode
0.38,0.13,cold_comfort
0.00,0.13,cold_cuts
0.00,0.00,cold_duck
0.00,0.00,cold_feet
0.25,0.00,cold_fish
0.00,0.13,cold_frame
0.00,0.00,cold_fusion
0.00,0.13,cold_medicine
0.00,0.00,cold_rubber
0.00,0.00,cold_spell cold_snap
0.00,0.00,cold_storage
0.13,0.00,cold_sweat
0.13,0.00,cold_turkey
0.00,0.00,cold_war
0.00,0.00,cold_water
0.00,0.00,cold_wave
0.00,0.00,cold_weather
0.00,0.25,cold-blooded
0.00,0.00,cold-bloodedly
0.00,0.00,cold-cream
0.25,0.25,coldhearted
0.00,0.00,coldness cold
0.50,0.13,cold-temperate
0.00,0.13,cold-water_flat
0.00,0.00,coldwork cold_work
0.00,0.00,coleridgian coleridgean
0.00,0.00,colic_artery arteria_colica
0.00,0.00,coliphage
0.00,0.00,coliseum amphitheatre amphitheater
0.00,0.25,collaborate
0.00,0.00,collaboration coaction
0.13,0.00,collaborative
0.00,0.00,collage
0.13,0.00,collage_film
0.00,0.25,collagen
0.00,0.00,collagenase
0.00,0.00,collagenous collagenic
0.25,0.13,collapse
0.00,0.25,collapse break_down
0.00,0.00,collapse burst
0.63,0.00,collapsible collapsable
0.00,0.00,collar
0.25,0.00,collar_blight
0.00,0.00,collar_cell choanocyte
0.00,0.00,collarbone clavicle
0.13,0.00,collard
0.13,0.00,collards collard_greens
0.00,0.00,collared_lizard
0.00,0.50,collarless
0.19,0.00,collate
0.00,0.00,collateral
0.00,0.13,collateral_damage
0.00,0.00,collateralize
0.19,0.00,collation
0.00,0.00,collect
0.00,0.00,collect cod
0.00,0.00,collect_call
0.25,0.25,collectible collectable
0.00,0.00,collection assemblage aggregation accumulation
0.00,0.00,collection collecting assembling aggregation
0.00,0.00,collective
0.00,0.00,collective_bargaining
0.00,0.00,collective_farm
0.00,0.00,collective_noun
0.00,0.13,collective_security
0.00,0.00,collectivism
0.00,0.00,collectivization collectivisation
0.00,0.00,collectivize collectivise
0.00,0.00,collectivized collectivised
0.00,0.00,collector aggregator
0.00,0.00,collector
0.00,0.00,colleen
0.00,0.00,college
0.00,0.00,college_girl co-ed
0.00,0.00,college_level
0.00,0.50,collegial
0.00,0.00,collegian college_man college_boy
0.00,0.00,collegiate collegial
0.00,0.00,collet
0.00,0.00,collet_chuck collet
0.00,0.00,collide
0.00,0.13,collide clash
0.00,0.00,collider
0.00,0.00,collie
0.00,0.00,colligation
0.00,0.00,collimate
0.00,0.00,collimation
0.00,0.00,collimator
0.00,0.00,collinear
0.00,0.00,collinsia_verna blue-eyed_mary
0.00,0.07,collision
0.00,0.00,collision_course
0.13,0.00,collocate
0.00,0.00,collocation
0.00,0.00,collodion
0.00,0.00,collogue
0.00,0.00,colloid
0.00,0.00,colloidal
0.25,0.00,colloidally
0.00,0.00,colloquialism
0.00,0.00,colloquium
0.00,0.00,colloquy
0.00,0.00,collusion
0.00,0.88,collywobbles cholera_morbus
0.00,0.00,colobus_monkey colobus
0.00,0.00,colombian
0.00,0.00,colombian_monetary_unit
0.00,0.00,colombo capital_of_sri_lanka
0.00,0.00,colon
0.00,0.00,colon aspinwall
0.00,0.00,colon_cancer
0.00,0.00,colonel
0.00,0.00,colonel_blimp blimp
0.00,0.63,colonel_blimp
0.00,0.00,colonial
0.00,0.00,colonialism
0.00,0.00,colonialist
0.00,0.00,colonic
0.00,0.00,colonic_irrigation colonic
0.00,0.00,colonize colonise
0.00,0.00,colonizer coloniser
0.00,0.00,colonnade
0.00,0.00,colonnade arcade
0.13,0.00,colonnaded
0.00,0.00,colonoscope
0.00,0.00,colonoscopy
0.00,0.00,colony
0.00,0.00,colophon
0.00,0.00,colophony
0.50,0.00,color_chart
0.00,0.00,color_code
0.00,0.00,color_guard
0.00,0.00,color_property
0.00,0.00,color_sergeant
0.00,0.00,color_wheel color_circle
0.00,0.00,coloradan
0.00,0.00,colorado co centennial_state
0.00,0.00,colorado_desert
0.00,0.00,colorado_plateau
0.00,0.00,colorado_river colorado
0.00,0.00,colorado_springs
0.50,0.00,coloratura
0.00,0.00,coloratura_soprano coloratura
0.00,0.50,color-blind_person
0.00,0.00,colorcast
0.00,0.00,colorectal
0.00,0.00,colored_hearing colored_audition
0.00,0.00,colored_person colored
0.00,0.00,colorfast
0.00,0.00,colorimetrical colorimetric
0.00,0.00,colorimetry colorimetric_analysis
0.00,0.00,coloring_book
0.00,0.00,colorist
0.00,0.00,colossae
0.00,0.00,colosseum amphitheatrum_flavium
0.00,0.00,colossian
0.00,0.00,colossus_of_rhodes
0.00,0.00,colostomy
0.19,0.00,colour color
0.00,0.00,colour_constancy color_constancy
0.00,0.00,colour_of_law color_of_law
0.00,0.13,colour_scheme color_scheme
0.00,0.00,colour_supplement
0.00,0.00,colour_tv colour_television_system colour_television color_tv color_television_system color_television
0.00,0.00,colour_tv_tube colour_tube colour_television_tube color_tv_tube color_tube color_television_tube
0.13,0.75,colour_vision_deficiency colour_blindness color_vision_deficiency color_blindness
0.00,0.00,colour_wash color_wash
0.00,0.00,colouration colour coloration color
0.00,0.00,colouration coloration
0.00,0.75,colour-blind color-blind
0.00,0.00,colourcast colorcast
0.00,0.00,coloured colorful colored
0.07,0.00,colourful colorful
0.00,0.00,colouring colour coloring color
0.00,0.00,colouring coloring
0.00,0.00,colouring_material colour coloring_material color
0.00,0.00,colourize colourise colour_in colour colorize colorise color_in color
0.00,0.19,colourless colorless
0.00,0.00,colourlessness colorlessness achromatism achromaticity
0.00,0.00,colours colors
0.00,0.50,colpitis
0.00,0.63,colpocystitis
0.00,0.00,colpoxerosis
0.19,0.00,colt
0.00,0.00,coluber_constrictor blacksnake black_racer
0.00,0.00,coluber_constrictor_flaviventris blue_racer
0.00,0.00,colubrid_snake colubrid
0.00,0.00,columba_fasciata bandtail band-tailed_pigeon band-tail_pigeon
0.00,0.00,columbarium cinerarium
0.00,0.00,columbarium
0.00,0.00,columbia
0.00,0.00,columbia capital_of_south_carolina
0.00,0.00,columbia_river columbia
0.00,0.00,columbia_university columbia
0.00,0.00,columbian
0.00,0.00,columbiform_bird
0.00,0.00,columbine aquilegia aquilege
0.00,0.00,columbite-tantalite coltan
0.00,0.00,columbium
0.00,0.00,columbus capital_of_ohio
0.00,0.00,columbus
0.00,0.00,columella
0.00,0.00,column
0.00,0.00,column chromatography_column
0.00,0.00,column_chromatography
0.38,0.25,columnar
0.00,0.00,columnar_epithelial_cell columnar_cell
0.00,0.00,columnea
0.13,0.00,columned
0.00,0.00,columniation
0.00,0.00,columnlike columniform columnar
0.00,0.00,colutea_arborescens bladder_senna
0.00,0.00,coma
0.00,0.00,coma_berenices
0.00,0.00,comanche
0.00,0.00,comandra_pallida bastard_toadflax
0.00,0.19,comatose
0.00,0.13,comatoseness coma
0.03,0.00,comb
0.00,0.00,combat armed_combat
0.00,0.25,combat battle
0.00,0.00,combat_casualty battle_damage
0.00,0.00,combat_mission
0.00,0.00,combat_pay
0.00,0.00,combat_pilot
0.00,0.00,combat_zone combat_area
0.00,0.00,combatant
0.00,0.25,combative agonistical agonistic
0.50,0.00,combative bellicose battleful
0.38,0.00,combed
0.00,0.00,comber
0.00,0.00,combination
0.00,0.00,combination_in_restraint_of_trade
0.00,0.00,combination_lock
0.00,0.00,combination_plane
0.00,0.00,combination_salad
0.00,0.00,combinatorial
0.00,0.38,combinatory combinative
0.00,0.00,combinatory combinatorial combinative
0.13,0.50,combinatory combinational combinable
0.13,0.00,combine
0.00,0.00,combine aggregate
0.00,0.00,combined
0.00,0.00,combined_dna_index_system
0.00,0.00,combined_operation
0.00,0.00,combing comb
0.00,0.00,combining combine
0.00,0.00,combining_form
0.00,0.00,comb-out
0.00,0.00,combretum
0.00,0.00,combretum_appiculatum bush_willow
0.00,0.00,combretum_erythrophyllum bush_willow
0.00,0.00,combtooth_blenny blenny
0.00,0.00,combust burn
0.13,0.25,combust
0.50,0.00,combustible
0.00,0.00,combustible_material combustible
0.63,0.13,combustibleness combustibility burnability
0.00,0.00,combustion burning
0.00,0.25,combustion
0.00,0.00,combustive comburent comburant
0.00,0.00,come0
0.00,0.07,come1
0.00,0.00,come3
0.00,0.00,come5 amount add_up
0.00,0.00,come
0.00,0.00,come_across
0.00,0.00,come_along appear
0.00,0.00,come_away
0.00,0.00,come_back
0.00,0.00,come_close
0.00,0.00,come_close approximate
0.00,0.38,come_down
0.25,0.00,come_in come6
0.00,0.00,come_in
0.00,0.00,come_in_for
0.00,0.13,come_in_handy
0.00,0.00,come_into come_by
0.00,0.00,come_near
0.00,0.00,come_near approach
0.13,0.00,come_of_age
0.00,0.00,come_off chip_off chip break_off break_away
0.00,0.00,come_on
0.00,0.00,come_out appear
0.00,0.00,come_over come_across
0.00,0.25,come_round come_around
0.00,0.00,come_through break_through
0.00,0.00,come_to_life come_into_being
0.38,0.00,come_to_life
0.00,0.00,come_to_light come_to_hand
0.25,0.00,come_together close1
0.19,0.07,come_up
0.00,0.13,come_up arise
0.00,0.00,come_up come
0.00,0.00,come_up bob_up arise
0.00,0.00,come_up_to address accost
0.50,0.00,come-at-able attainable
0.00,0.00,comeback
0.00,0.00,comedian
0.00,0.00,comedienne
0.00,0.00,comedo blackhead
0.00,0.25,comedown
0.00,0.00,comedy
0.00,0.00,comedy_ballet
0.13,0.00,comer
0.00,0.00,comer arriver arrival
0.00,0.00,comet
0.00,0.00,cometic cometary
0.00,0.13,comet-like
0.00,0.00,comfit
0.13,0.63,comfort
0.00,0.00,comfort_food
0.13,0.00,comfort_zone
0.29,0.13,comfortable
0.00,0.50,comfortableness comfort
0.50,0.13,comfortableness
0.00,0.19,comfortably
0.00,0.38,comforted
0.00,0.88,comfortless
0.00,0.75,comfy comfortable
0.00,0.00,comic comedian
0.00,0.00,comic
0.13,0.00,comic_book
0.63,0.25,comicality
0.63,0.00,comically
0.00,0.00,coming approaching approach
0.38,0.00,coming advent
0.00,0.00,coming_attraction
0.00,0.00,coming_into_court appearing appearance
0.00,0.00,comity
0.50,0.00,comity_of_nations
0.00,0.00,comma
0.02,0.00,command
0.00,0.00,command_guidance
0.00,0.00,command_line
0.00,0.00,command_line_interface cli
0.00,0.00,command_module
0.00,0.00,commander
0.00,0.00,commander air_force_officer
0.00,0.00,commandery commandership
0.00,0.00,commanding_officer commander commandant
0.00,0.00,commandment
0.00,0.00,commando
0.00,0.00,commedia_dell'arte
0.00,0.00,commelina
0.13,0.00,commemorative
0.00,0.00,commemorative commemorating
0.17,0.00,commend
0.13,0.00,commendation citation
0.38,0.00,commendation approval
0.00,0.00,commensal
0.00,0.00,commensalism
0.25,0.00,commensally
0.13,0.13,commensurable
0.00,0.00,commensurate
0.00,0.00,comment
0.00,0.00,commentary comment
0.00,0.00,commentate
0.00,0.00,commerce
0.00,0.00,commercial
0.00,0.00,commercial_activity business_activity
0.00,0.00,commercial_art
0.00,0.00,commercial_artist
0.00,0.00,commercial_bribery
0.00,0.00,commercial_credit
0.00,0.00,commercial_enterprise
0.00,0.00,commercial_enterprise business_enterprise business
0.00,0.00,commercial_finance_company commercial_credit_company
0.00,0.00,commercial_instrument commercial_document
0.00,0.00,commercial_letter_of_credit
0.00,0.00,commercial_loan business_loan
0.00,0.00,commercial_message commercial
0.00,0.00,commercial_paper
0.00,0.00,commercial_treaty
0.00,0.75,commercial-grade commercial
0.00,0.00,commercialization commercialisation
0.63,0.13,commercialize
0.00,0.00,commercialized commercialised
0.13,0.00,commercially
0.07,0.00,commination
0.00,0.00,commingle
0.00,0.38,comminuted_fracture
0.00,0.00,commiphora_meccanensis balm_of_gilead
0.13,0.63,commiserative
0.00,0.00,commissary
0.10,0.00,commission
0.00,0.00,commission_on_human_rights
0.00,0.00,commission_on_narcotic_drugs
0.00,0.00,commission_on_the_status_of_women
0.00,0.00,commission_plan
0.00,0.00,commissionaire
0.25,0.00,commissioned
0.00,0.00,commissioned_military_officer
0.00,0.00,commissioned_naval_officer
0.00,0.00,commissioned_officer
0.00,0.00,commissioner
0.00,0.00,commissioning commission
0.38,0.00,commissure
0.00,0.00,commit_suicide
0.00,0.00,commitment
0.00,0.00,committal_service
0.00,0.00,committed
0.13,0.13,committed attached
0.50,0.00,committedness commitment
0.00,0.00,committee commission
0.00,0.00,committee citizens_committee
0.00,0.00,committee_meeting board_meeting
0.00,0.00,committee_member
0.00,0.00,committeeman
0.00,0.00,committeewoman
0.50,0.00,commode chiffonier
0.25,0.00,commodity_brokerage
0.00,0.00,commodity_exchange commodities_market commodities_exchange
0.00,0.00,commodore
0.00,0.00,commodore_john_barry_bridge
0.17,0.25,common
0.22,0.78,common coarse
0.00,0.00,common_ageratum ageratum_houstonianum
0.00,0.00,common_american_shad alosa_sapidissima
